account_age,account_created_utc,link_karma,comment_karma,ups,num_comments,image_provided,reciprocate,exchange,text_length,label
243.0,1308870291.0,1,4,8,3,0,0,0,44,no_pizza
32632781.0,1276234075.0,16,2385,2,0,0,0,0,216,no_pizza
867832.0,1307995779.0,1,0,5,0,0,0,0,105,no_pizza
443.0,1308862024.0,1,1,4,4,0,0,0,93,no_pizza
61693586.0,1247162482.0,1472,1281,7,12,0,0,0,83,no_pizza
69098.0,1308786811.0,1,2,3,5,0,0,0,42,no_pizza
8102356.0,1300749813.0,119,156,8,1,0,0,1,36,no_pizza
14725597.0,1294125276.0,19,4968,7,1,0,0,0,72,no_pizza
12485785.0,1296361720.0,1313,6756,28,6,0,0,0,264,no_pizza
47227040.0,1261620143.0,487,1040,26,3,0,0,0,103,no_pizza
45488199.0,1263315753.0,33,2360,29,9,1,1,0,210,no_pizza
35251216.0,1273547384.0,762,1849,12,2,0,0,0,52,no_pizza
4309126.0,1304478488.0,1,74,1,1,0,0,0,93,no_pizza
11689345.0,1297085022.0,93,1217,16,2,0,1,0,213,no_pizza
47860989.0,1260902063.0,38,62,14,5,0,0,0,61,no_pizza
786.0,1308755377.0,1,4,4,2,0,1,0,27,no_pizza
244.0,1308714875.0,1,5,7,1,0,0,1,113,no_pizza
8931498.0,1299781969.0,571,2720,2,0,0,0,0,36,no_pizza
8300246.0,1300406866.0,254,568,5,2,0,0,0,71,no_pizza
15116096.0,1293590808.0,138,1651,14,1,0,1,0,93,no_pizza
269720.0,1308432435.0,15,493,5,5,0,0,0,36,no_pizza
544.0,1308699816.0,1,2,5,3,0,0,0,148,no_pizza
42399884.0,1266299477.0,322,1757,2,0,0,0,0,122,no_pizza
40679430.0,1268016983.0,24,303,3,0,0,0,0,33,no_pizza
320.0,1308695252.0,1,13,22,16,0,0,0,66,no_pizza
385.0,1308690770.0,1,0,2,0,0,1,0,73,no_pizza
9157504.0,1299533247.0,1,143,26,10,0,0,0,87,no_pizza
12604578.0,1296085889.0,616,487,3,3,0,0,0,80,no_pizza
12422269.0,1296212492.0,1179,21024,2,0,0,1,0,40,no_pizza
21513195.0,1287115522.0,51,177,3,0,0,1,0,95,no_pizza
32230964.0,1276388945.0,1,1244,2,3,0,0,0,57,no_pizza
1004.0,1308585592.0,1,0,1,7,0,0,0,175,no_pizza
353.0,1308572590.0,1,12,6,10,0,0,0,37,no_pizza
44546558.0,1264048092.0,5,33,14,12,0,0,0,62,no_pizza
32090496.0,1276494875.0,2831,1884,6,3,0,0,0,122,no_pizza
403.0,1308581684.0,1,7,3,2,0,0,0,52,no_pizza
1025.0,1308579906.0,1,0,1,4,0,0,0,52,no_pizza
2272.0,1308573202.0,1,15,4,1,0,0,0,50,no_pizza
24637135.0,1283905201.0,6603,7448,15,3,0,0,0,111,no_pizza
1002597.0,1307520428.0,1,7,2,3,0,0,0,83,no_pizza
93463718.0,1215055496.0,702,2754,4,4,0,1,0,108,no_pizza
8332071.0,1300170993.0,29380,20853,4,1,0,0,0,25,no_pizza
38225846.0,1270274524.0,2828,8401,4,3,0,0,0,128,no_pizza
56817996.0,1251663885.0,124,2046,9,5,0,0,0,37,no_pizza
106192605.0,1202254063.0,1991,5638,7,4,0,0,0,199,no_pizza
618.0,1308435237.0,1,2,4,10,0,0,0,54,no_pizza
1033.0,1308379166.0,1,0,11,8,0,0,0,380,no_pizza
26360571.0,1282009491.0,1045,10383,0,7,0,0,0,124,no_pizza
41921065.0,1266424982.0,1906,4460,3,5,0,1,0,163,no_pizza
8383595.0,1299942029.0,1,47,24,7,0,1,0,120,no_pizza
2468399.0,1305774589.0,9451,17026,7,5,0,0,0,93,no_pizza
577.0,1308206394.0,1,0,1,0,0,0,0,172,no_pizza
18332255.0,1289859916.0,2570,1031,4,0,0,1,0,72,no_pizza
15356692.0,1292823513.0,342,3794,1,1,0,1,0,227,no_pizza
11051921.0,1297127267.0,344,598,7,6,0,0,0,219,no_pizza
14696318.0,1293482019.0,1,7,1,2,1,0,0,100,no_pizza
376.0,1308177477.0,1,4,4,1,0,0,0,110,no_pizza
41749740.0,1266421183.0,6,11,7,2,0,0,0,85,no_pizza
772.0,1308121086.0,1,3,8,5,0,0,0,219,no_pizza
31228200.0,1276879280.0,1,126,45,7,0,0,0,82,no_pizza
315.0,1308091638.0,1,0,0,5,0,0,0,83,no_pizza
768662.0,1307319437.0,32,10,1,0,0,0,0,114,no_pizza
3764112.0,1304253764.0,855,344,6,1,0,0,1,167,no_pizza
11554824.0,1296448265.0,452,664,1,0,0,1,0,59,no_pizza
293.0,1307999755.0,1,12,15,7,0,0,0,90,no_pizza
23115656.0,1284877436.0,5,184,6,4,0,1,0,150,no_pizza
38127526.0,1269846395.0,32,132,5,1,0,0,0,101,no_pizza
12831242.0,1295130571.0,3103,8303,0,1,0,0,0,124,no_pizza
3435972.0,1304490400.0,1,15,3,0,0,0,0,33,no_pizza
7013440.0,1300902659.0,589,3782,18,6,0,1,0,212,no_pizza
42561747.0,1265341164.0,209,48,7,4,0,1,0,61,no_pizza
7779322.0,1300065524.0,248,962,9,3,0,0,0,30,no_pizza
101371853.0,1206467886.0,3874,7048,4,1,0,1,0,92,no_pizza
924310.0,1306842492.0,1,1,3,1,0,0,0,43,no_pizza
9269764.0,1298479195.0,101,760,4,0,0,0,0,51,no_pizza
64489.0,1307680875.0,1,3,2,2,0,0,0,127,no_pizza
92680916.0,1215055496.0,702,2754,10,1,0,0,0,41,no_pizza
20569732.0,1287154720.0,287,3783,7,5,0,0,0,170,no_pizza
10267095.0,1297417008.0,2451,1767,3,4,0,1,0,577,no_pizza
284.0,1307680875.0,1,3,1,6,0,0,0,74,no_pizza
697948.0,1306952009.0,1913,11399,3,2,0,0,0,75,no_pizza
253.0,1307641301.0,1,0,6,0,0,0,0,59,no_pizza
46352243.0,1261286485.0,4707,4294,8,6,0,0,0,54,no_pizza
20680837.0,1286943322.0,17367,26832,11,7,0,0,0,115,no_pizza
952.0,1307589634.0,1,-1,3,2,0,0,0,110,no_pizza
9851450.0,1297731682.0,23,33,9,1,0,0,0,169,no_pizza
18463273.0,1289113362.0,828,19147,5,2,0,1,0,80,no_pizza
12708651.0,1294861091.0,4453,2899,8,6,1,0,0,32,no_pizza
43119065.0,1264446007.0,1398,4618,8,10,0,0,0,64,no_pizza
128377771.0,1179187059.0,22598,190988,5,1,0,0,0,137,no_pizza
2582388.0,1304977514.0,1,3,2,6,0,0,0,156,no_pizza
15705451.0,1291852171.0,219,4392,1,16,0,1,0,178,no_pizza
16062208.0,1291493672.0,210,1391,3,3,0,0,0,89,no_pizza
4881760.0,1302673800.0,637,620,0,1,0,0,0,79,no_pizza
352.0,1307548729.0,1,287,0,4,0,0,0,108,no_pizza
50544898.0,1257003754.0,270,405,16,14,0,0,0,130,no_pizza
83648635.0,1223899384.0,647,922,1,13,0,0,0,52,no_pizza
22415381.0,1285118309.0,7584,2560,2,2,0,0,0,42,no_pizza
4289694.0,1303229500.0,16,498,3,1,0,0,0,11,no_pizza
605.0,1307487578.0,1,16,92,14,0,0,0,28,no_pizza
519.0,1307510861.0,1,0,2,0,0,0,0,50,no_pizza
21536862.0,1285969274.0,1644,7601,2,0,0,0,0,67,no_pizza
18306043.0,1289196526.0,184,511,10,20,0,0,0,42,no_pizza
35629142.0,1271846471.0,1728,3055,11,8,1,0,0,167,no_pizza
4904943.0,1302568412.0,1,34,11,11,0,0,0,348,no_pizza
21103776.0,1286311038.0,49,55,7,15,0,0,0,73,no_pizza
92015498.0,1215402166.0,193,393,7,9,0,0,0,40,no_pizza
550.0,1307411709.0,1,-2,3,5,0,1,0,39,no_pizza
10298404.0,1297089855.0,1817,8052,2,0,0,0,0,80,no_pizza
406.0,1307321261.0,1,-1,6,10,0,1,0,48,no_pizza
49836647.0,1257417704.0,9,679,2,0,0,0,0,88,no_pizza
7828493.0,1299409777.0,1981,777,3,8,0,1,0,57,no_pizza
856.0,1307236118.0,1,0,3,4,0,1,0,48,no_pizza
1322.0,1307026652.0,6,2,8,4,0,1,0,92,no_pizza
389.0,1306915445.0,1,1,4,5,0,0,0,103,no_pizza
2671536.0,1303866961.0,323,1284,10,5,0,0,0,46,no_pizza
20467758.0,1285801487.0,1,23,6,0,1,0,0,305,no_pizza
21147264.0,1285045251.0,12088,14242,4,0,0,1,0,77,no_pizza
1082341.0,1305102561.0,1,0,6,2,0,1,0,55,no_pizza
219.0,1306182331.0,1,0,2,1,0,0,0,71,no_pizza
16776108.0,1289314850.0,642,587,3,3,0,0,0,41,no_pizza
13547327.0,1292192139.0,100,1297,6,1,0,1,0,242,no_pizza
102805546.0,1202254063.0,1991,5638,5,1,0,0,0,42,no_pizza
17044511.0,1285182842.0,75,284,0,1,0,0,0,75,no_pizza
4415161.0,1293307376.0,2074,4376,5,4,0,0,0,96,no_pizza
16155555.0,1415418145.0,763,290,6,9,0,1,0,164,got_pizza
15367970.0,1416196894.0,1459,6659,0,2,1,0,1,93,got_pizza
37067362.0,1394414629.0,34,71,2,1,0,0,0,102,got_pizza
18374975.0,1413081339.0,1,1298,0,2,0,0,0,147,got_pizza
136976884.0,1294426404.0,218,476,2,0,0,0,0,58,got_pizza
13890427.0,1417495665.0,95,4347,1,3,0,1,0,120,got_pizza
29005509.0,1402357737.0,1251,3299,10,4,0,0,0,137,got_pizza
34972408.0,1396070830.0,21,2947,1,0,0,0,0,65,got_pizza
57503129.0,1372946054.0,1948,17897,17,2,0,0,0,131,got_pizza
22320408.0,1407877103.0,192,77,3,0,0,0,1,104,got_pizza
107498335.0,1322684149.0,1199,705,8,0,0,0,0,56,got_pizza
77024086.0,1353003056.0,38,8905,3,0,0,0,0,101,got_pizza
84505524.0,1345500539.0,6792,1649,2,6,0,0,0,52,got_pizza
57578923.0,1372308195.0,12995,2122,6,4,0,0,1,38,got_pizza
93379546.0,1336442042.0,29,542,2,9,0,0,0,84,got_pizza
37519086.0,1392225992.0,1,282,8,0,0,0,1,89,got_pizza
13016487.0,1416645806.0,62,724,8,1,0,0,0,126,got_pizza
91778610.0,1337877997.0,326,43,7,0,0,0,0,122,got_pizza
109411295.0,1319929502.0,6185,20221,23,14,1,0,0,158,got_pizza
105134464.0,1323932438.0,39,239,8,1,0,1,0,67,got_pizza
49285342.0,1379667591.0,938,417,0,0,0,1,0,69,got_pizza
156093474.0,1272702508.0,2134,1590,6,2,0,1,0,65,got_pizza
21370714.0,1407417555.0,2369,3101,9,8,0,1,0,99,got_pizza
78519893.0,1350253454.0,2827,1681,8,0,0,0,0,46,got_pizza
99103973.0,1329581209.0,8611,19331,2,1,0,0,0,100,got_pizza
6826500.0,1421854863.0,762,229,31,1,0,0,0,24,got_pizza
7331295.0,1421289542.0,1,171,5,0,0,0,0,71,got_pizza
98756176.0,1329852452.0,55,1164,0,2,0,0,0,60,got_pizza
74476599.0,1354124709.0,2482,574,11,2,0,0,0,54,got_pizza
38932792.0,1389583591.0,353,1053,0,2,0,0,0,91,got_pizza
45391468.0,1383027599.0,4472,393,6,6,0,0,0,69,got_pizza
48703362.0,1379667591.0,938,417,4,0,0,0,0,62,got_pizza
117588792.0,1310681670.0,12314,5987,34,12,1,0,0,129,got_pizza
8102642.0,1419719733.0,2,36,0,1,0,0,0,58,got_pizza
106273894.0,1321477378.0,773,17834,1,0,0,1,0,116,got_pizza
48308208.0,1379332350.0,1647,396,0,0,1,0,0,25,got_pizza
30043048.0,1397590596.0,1,1145,6,3,0,0,0,25,got_pizza
39213679.0,1388371110.0,67,300,3,0,0,0,0,35,got_pizza
21603274.0,1405816401.0,61,435,9,4,0,1,0,33,got_pizza
32046188.0,1395182327.0,4464,1972,7,0,1,0,0,25,got_pizza
66796307.0,1360266501.0,1129,288,0,0,0,1,0,57,got_pizza
98790443.0,1327135330.0,1045,2183,49,13,0,0,0,52,got_pizza
63592835.0,1362235025.0,139,14244,17,3,0,0,1,113,got_pizza
68509855.0,1357242186.0,538,6523,1,0,0,0,0,135,got_pizza
25571419.0,1400105440.0,47,6926,7,2,0,0,0,166,got_pizza
106616149.0,1318913614.0,1610,956,18,9,0,0,0,21,got_pizza
86466207.0,1339034386.0,306,17686,20,9,0,0,0,109,got_pizza
52067148.0,1373411050.0,22,32,1,1,1,0,0,130,got_pizza
25497254.0,1399955154.0,44,311,3,4,0,0,0,136,got_pizza
84561244.0,1340871067.0,139,331,2,2,0,0,0,176,got_pizza
19637920.0,1405703475.0,46,7412,5,3,0,0,0,119,got_pizza
104727274.0,1320517097.0,2964,2316,8,1,0,0,0,222,got_pizza
95908063.0,1329309549.0,5637,5237,9,6,0,0,0,64,got_pizza
20807228.0,1404346206.0,1,86,29,9,0,0,0,153,got_pizza
122402347.0,1302600802.0,10679,1415,6,7,1,0,0,7,got_pizza
89508318.0,1335409826.0,2633,3253,2,1,0,1,0,116,got_pizza
19975057.0,1404942828.0,97,177,5,1,0,0,0,87,got_pizza
80757404.0,1343972313.0,488,39972,6,3,0,0,0,73,got_pizza
49816895.0,1374899687.0,2279,3583,9,5,0,1,0,80,got_pizza
87085936.0,1337557046.0,9659,1435,30,10,0,0,0,51,got_pizza
62491502.0,1362066878.0,443,87,0,0,0,1,0,126,got_pizza
35509877.0,1388975694.0,1,196,1,0,0,0,0,63,got_pizza
80143771.0,1344302470.0,18,26049,3,1,0,0,0,81,got_pizza
12568837.0,1411801794.0,1,795,9,9,0,0,0,108,got_pizza
19627535.0,1404687425.0,75,5226,5,6,0,0,0,211,got_pizza
88244668.0,1335975567.0,80,471,4,0,0,0,0,208,got_pizza
76790155.0,1347412201.0,16,68,7,1,1,0,0,133,got_pizza
44130990.0,1379996367.0,60,4236,11,2,0,0,0,81,got_pizza
47734343.0,1376375207.0,7,150,32,2,1,0,0,156,got_pizza
83961766.0,1340069275.0,744,3371,20,1,0,0,0,40,got_pizza
85715381.0,1338249025.0,405,1128,6,1,0,0,0,67,got_pizza
105472359.0,1318463291.0,595,1157,9,3,0,0,0,76,got_pizza
8585624.0,1415340262.0,139,1201,16,4,0,0,0,87,got_pizza
19153736.0,1404619750.0,679,14641,4,8,0,1,0,84,got_pizza
56202324.0,1367570981.0,33,4461,6,0,0,1,0,155,got_pizza
106148564.0,1317624396.0,2918,594,2,6,0,0,0,36,got_pizza
61173570.0,1362412177.0,132,145,21,4,0,0,0,62,got_pizza
31331601.0,1392238371.0,2,268,4,7,0,0,0,196,got_pizza
61496976.0,1362043670.0,13697,3196,4,0,0,0,0,79,got_pizza
8036049.0,1415485925.0,1,105,1,0,0,0,0,63,got_pizza
57595818.0,1365921707.0,558,569,1,6,0,1,0,118,got_pizza
111036236.0,1312455578.0,1,43,10,2,0,0,0,152,got_pizza
32547370.0,1390604071.0,1,43,2,3,0,0,0,172,got_pizza
67620347.0,1355449300.0,2985,2844,6,15,0,0,0,85,got_pizza
83294409.0,1339696560.0,3574,6706,19,2,0,0,0,190,got_pizza
7353577.0,1415485925.0,1,105,4,3,0,0,0,42,got_pizza
13716665.0,1409028595.0,1040,1258,8,1,0,0,0,130,got_pizza
45195700.0,1377528669.0,19,459,6,2,0,1,0,151,got_pizza
34211445.0,1388419476.0,248,800,15,14,0,0,1,74,got_pizza
110056971.0,1312490609.0,6205,4883,4,2,0,1,0,145,got_pizza
38664309.0,1383880869.0,4,92,7,5,0,0,0,55,got_pizza
109992247.0,1312462399.0,12808,975,15,2,0,0,0,132,got_pizza
68581487.0,1353821950.0,759,2148,3,13,1,0,0,272,got_pizza
36575465.0,1385786367.0,737,8604,18,12,0,0,0,220,got_pizza
90302099.0,1332041820.0,202,3728,3,1,0,0,0,124,got_pizza
45375339.0,1376942254.0,4746,4174,11,16,0,0,0,175,got_pizza
21622237.0,1400613806.0,67,712,3,0,0,0,0,84,got_pizza
33953472.0,1388275421.0,150,437,35,2,0,0,0,115,got_pizza
6303431.0,1415925193.0,1,43,2,3,1,0,0,57,got_pizza
9666673.0,1412550637.0,12,302,0,2,0,0,0,77,got_pizza
83467163.0,1338733737.0,319,916,14,3,0,1,0,115,got_pizza
36721214.0,1385477367.0,168,775,3,4,0,0,1,109,got_pizza
48638972.0,1373508678.0,107,13004,2,5,0,0,1,341,got_pizza
96164478.0,1325979904.0,707,519,11,6,0,0,0,58,got_pizza
82605952.0,1339508690.0,341,1454,12,2,1,0,0,115,got_pizza
26058785.0,1396050576.0,1,137,1,2,0,0,0,148,got_pizza
16144135.0,1405911346.0,1,68,4,1,0,0,0,105,got_pizza
27550291.0,1394503419.0,55,2271,2,3,0,0,0,297,got_pizza
94335796.0,1327708116.0,837,7788,5,4,0,0,0,76,got_pizza
37751027.0,1384286870.0,1534,27264,5,2,0,0,0,78,got_pizza
47513764.0,1374523106.0,4815,132,39,2,0,0,0,138,got_pizza
13436090.0,1408599413.0,406,1184,15,1,0,0,0,39,got_pizza
9316083.0,1412659216.0,1162,1018,1,9,0,0,0,94,got_pizza
19544183.0,1402429566.0,1183,672,2,0,0,1,0,147,got_pizza
119837039.0,1302133025.0,1,38,4,9,0,0,0,126,got_pizza
43633442.0,1378327446.0,29,879,2,7,1,0,0,66,got_pizza
72198331.0,1349761700.0,12012,20779,1,0,0,0,0,36,got_pizza
61038440.0,1360916964.0,12683,17069,1,0,0,0,1,101,got_pizza
46575978.0,1375325196.0,4526,2905,5,3,0,0,0,139,got_pizza
94006049.0,1327879840.0,10,97,0,2,0,1,0,68,got_pizza
91150398.0,1330734297.0,114,11149,3,0,1,0,0,110,got_pizza
47866019.0,1374001062.0,111,4204,2,2,0,0,0,98,got_pizza
78777783.0,1343088462.0,1,108,3,2,0,0,0,23,got_pizza
101139701.0,1320723443.0,243,182,1,0,0,0,0,602,got_pizza
109885723.0,1311925571.0,1,79,1,2,0,0,0,60,got_pizza
49237229.0,1372566414.0,464,1150,1,0,0,0,0,40,got_pizza
7768161.0,1414027118.0,27,559,3,7,0,0,1,52,got_pizza
93971697.0,1327818043.0,5755,1633,2,2,0,0,0,21,got_pizza
23719019.0,1398043080.0,983,744,2,1,0,0,0,12,got_pizza
64022291.0,1357711096.0,21,451,43,10,0,0,0,82,got_pizza
99405920.0,1322302177.0,443,7588,2,8,0,0,0,94,got_pizza
94762951.0,1326943235.0,4222,2185,20,4,0,0,0,113,got_pizza
47059374.0,1374644617.0,1884,565,0,2,0,1,0,35,got_pizza
74911053.0,1346788852.0,1263,334,6,1,0,0,0,11,got_pizza
77726174.0,1343972313.0,488,39972,0,0,0,0,0,112,got_pizza
95851071.0,1325839624.0,75,144,1,1,0,0,0,75,got_pizza
58062086.0,1363626239.0,8,60,40,9,1,0,1,162,got_pizza
122483027.0,1299134368.0,2576,44284,9,3,0,0,0,340,got_pizza
68886547.0,1352728987.0,1,267,5,6,0,0,0,21,got_pizza
86543043.0,1335063991.0,1,222,7,2,0,0,1,104,got_pizza
58808146.0,1362728875.0,100,354,7,2,0,0,0,25,got_pizza
69459669.0,1351895777.0,9,3603,8,2,0,1,0,69,got_pizza
107823395.0,1313523703.0,2013,488,0,1,0,0,0,31,got_pizza
61929344.0,1359416647.0,2277,288,3,5,1,0,0,35,got_pizza
93070456.0,1328218358.0,28,822,18,4,0,0,0,53,got_pizza
77947792.0,1343325848.0,2612,5664,14,21,0,0,0,40,got_pizza
23436836.0,1397833139.0,1,283,2,2,0,0,1,28,got_pizza
8276091.0,1412976661.0,7,204,0,2,0,0,0,39,got_pizza
47872700.0,1373139419.0,5798,856,7,6,0,0,0,86,got_pizza
158941997.0,1262055308.0,9,1718,3,0,0,0,0,109,got_pizza
49898586.0,1371040646.0,1,548,2,1,0,0,0,62,got_pizza
8467167.0,1412296834.0,1,885,3,5,0,0,0,31,got_pizza
108810737.0,1311941731.0,7447,39630,25,4,0,1,0,158,got_pizza
59360269.0,1361302892.0,29,2679,25,5,0,0,0,33,got_pizza
86552569.0,1333922196.0,3617,3175,8,0,0,0,0,14,got_pizza
103735250.0,1316661214.0,4076,756,1,2,0,0,0,69,got_pizza
82424805.0,1337810791.0,1599,1713,24,2,0,0,0,35,got_pizza
100143067.0,1320083523.0,694,313,5,2,0,1,0,82,got_pizza
61767963.0,1358457528.0,4351,1885,6,7,0,0,0,133,got_pizza
125240912.0,1294973856.0,516,10433,3,9,0,0,0,107,got_pizza
114189624.0,1305943275.0,7680,11146,6,4,0,0,0,78,got_pizza
106365680.0,1313709172.0,5170,5074,2,7,0,1,0,106,got_pizza
101498482.0,1318574178.0,802,7131,2,4,0,0,0,196,got_pizza
15712761.0,1404346206.0,1,86,2,3,0,0,0,126,got_pizza
100182470.0,1319874765.0,1,1476,4,7,0,0,0,50,got_pizza
101351378.0,1318613235.0,762,12582,4,9,0,0,0,44,got_pizza
74648289.0,1345270699.0,1038,1319,1,1,0,0,0,73,got_pizza
75827364.0,1343972313.0,488,39972,0,0,0,0,0,56,got_pizza
62102652.0,1357628520.0,5606,4833,22,2,0,0,0,440,got_pizza
30319420.0,1389324566.0,221,2736,15,1,0,0,0,93,got_pizza
10435804.0,1409024191.0,3,95,2,3,0,0,0,70,got_pizza
16460394.0,1402992160.0,200,1034,7,2,0,1,0,51,got_pizza
251069613.0,1168282838.0,59,100,4,4,0,0,0,53,got_pizza
75345915.0,1343972313.0,488,39972,0,0,0,1,1,111,got_pizza
106346226.0,1312953990.0,1,337,23,25,1,0,0,143,got_pizza
70661714.0,1348467062.0,1836,3356,2,2,0,0,0,39,got_pizza
89907816.0,1329186240.0,10696,1982,2,0,0,0,0,39,got_pizza
41388633.0,1377637091.0,1,83,4,3,0,0,0,129,got_pizza
90525901.0,1328496744.0,115,19804,1,0,0,0,0,92,got_pizza
36137283.0,1382792600.0,7974,4027,14,0,0,0,0,133,got_pizza
36983276.0,1381905615.0,4493,4274,1,0,0,1,0,56,got_pizza
54829920.0,1364019627.0,1,1357,37,18,0,1,0,78,got_pizza
91472323.0,1326959903.0,92,384,2,3,0,0,0,113,got_pizza
139890742.0,1278528249.0,1099,976,1,3,0,0,0,28,got_pizza
37629923.0,1380470436.0,12,96,8,9,0,1,0,45,got_pizza
98067939.0,1319929502.0,6185,20221,0,0,0,0,0,24,got_pizza
37516183.0,1380473717.0,19,286,2,1,0,0,0,16,got_pizza
83291400.0,1334524927.0,398,2308,1,1,0,0,0,210,got_pizza
28045887.0,1389675683.0,1,1821,2,0,0,0,0,212,got_pizza
15823445.0,1401845376.0,136,385,3,5,0,1,0,56,got_pizza
95343440.0,1322302177.0,443,7588,8,7,0,1,0,74,got_pizza
28147536.0,1389414874.0,818,4020,6,4,0,0,1,83,got_pizza
66892573.0,1350653001.0,1267,4779,12,4,1,0,0,59,got_pizza
9033839.0,1408349482.0,169,4022,1,6,1,0,0,404,got_pizza
80318130.0,1336993123.0,658,4557,3,3,0,0,0,85,got_pizza
81310781.0,1335731893.0,158,337,0,2,0,0,0,156,got_pizza
46826708.0,1370198748.0,71,1733,2,0,0,0,0,33,got_pizza
78134172.0,1338752861.0,1,458,11,10,0,0,0,86,got_pizza
6723179.0,1410124087.0,1,146,3,1,0,0,0,57,got_pizza
50634982.0,1366070353.0,70,6523,2,0,0,0,0,79,got_pizza
105799588.0,1310779342.0,254,1474,14,8,0,0,0,202,got_pizza
37950032.0,1378385568.0,1158,654,15,3,0,0,0,60,got_pizza
53529446.0,1362628721.0,31,4354,1,3,0,0,0,66,got_pizza
40735103.0,1375292959.0,216,165,1,3,0,0,0,83,got_pizza
135711051.0,1280305687.0,4456,13451,3,5,0,0,0,174,got_pizza
49937492.0,1365972415.0,1,399,2,0,0,0,0,64,got_pizza
12342995.0,1403517333.0,655,465,3,2,0,0,0,10,got_pizza
55337411.0,1360492997.0,1577,1113,1,3,0,0,0,25,got_pizza
46750236.0,1368918457.0,86,8645,0,0,0,0,0,32,got_pizza
31930545.0,1383614854.0,3377,4646,5,3,0,0,0,132,got_pizza
55798338.0,1359577353.0,7,41,0,4,0,0,0,70,got_pizza
11567353.0,1403487078.0,28,413,0,0,0,0,0,67,got_pizza
84325355.0,1330707081.0,1199,2823,2,2,0,0,0,151,got_pizza
80010238.0,1334809677.0,859,4641,1,0,0,0,0,61,got_pizza
50123058.0,1364639981.0,1695,8992,0,4,0,1,0,83,got_pizza
26074466.0,1388561463.0,4268,8821,2,0,0,0,0,72,got_pizza
67205643.0,1347389116.0,1337,11271,6,5,0,1,0,108,got_pizza
9877110.0,1404655016.0,697,287,1,4,0,0,0,102,got_pizza
18664390.0,1395865018.0,3556,1215,1,1,0,0,0,145,got_pizza
84218711.0,1330309764.0,1,1691,3,2,0,0,0,91,got_pizza
12217422.0,1402288053.0,891,1825,7,10,0,0,0,59,got_pizza
93461580.0,1320975347.0,33,1157,2,7,0,0,0,114,got_pizza
85385661.0,1328988731.0,6170,7043,2,0,0,0,0,73,got_pizza
59309800.0,1355032416.0,78,9107,1,6,0,1,0,170,got_pizza
10318429.0,1403885236.0,1,30,1,2,0,0,0,57,got_pizza
113847460.0,1300167616.0,13,10341,1,0,0,0,0,56,got_pizza
103387228.0,1310615252.0,2007,124,1,2,0,0,0,31,got_pizza
66580611.0,1347230807.0,7239,9507,6,8,0,1,0,97,got_pizza
30180993.0,1383629164.0,2260,3100,6,0,0,0,0,40,got_pizza
36589448.0,1377183941.0,93,3386,5,0,0,1,0,206,got_pizza
37298487.0,1376350248.0,1,86,2,2,0,1,0,60,got_pizza
95274433.0,1318220773.0,249,3410,2,0,0,0,0,212,got_pizza
22990006.0,1390500952.0,1013,5080,2,1,0,0,0,66,got_pizza
30519404.0,1382910310.0,16,11921,9,3,0,0,0,48,got_pizza
120580282.0,1292812573.0,9495,14215,26,3,1,0,0,206,got_pizza
50414322.0,1362796126.0,8,205,0,2,0,0,0,68,got_pizza
18533266.0,1394503472.0,348,548,6,3,0,0,0,61,got_pizza
49103647.0,1363794577.0,2679,352,0,6,0,1,1,154,got_pizza
113626409.0,1299193138.0,7825,5341,1,0,0,0,0,29,got_pizza
87172380.0,1325566485.0,2937,1855,3,3,0,0,0,99,got_pizza
25517291.0,1387125489.0,50,293,4,8,0,0,0,103,got_pizza
66665946.0,1345538673.0,8785,1711,12,14,0,0,0,84,got_pizza
80577706.0,1331624834.0,231,249,40,9,0,0,0,67,got_pizza
252798975.0,1159296812.0,10961,46479,2,1,0,0,0,56,got_pizza
151011053.0,1260940663.0,39,38,14,4,0,0,0,68,got_pizza
86091474.0,1325824666.0,1359,3858,14,2,0,0,0,110,got_pizza
72389069.0,1339491553.0,322,247,7,4,0,0,0,76,got_pizza
36798124.0,1375048965.0,156,331,13,3,0,0,0,108,got_pizza
81271903.0,1330562205.0,597,1367,6,5,0,0,0,55,got_pizza
80793536.0,1330986612.0,765,4231,2,0,0,0,0,54,got_pizza
73849507.0,1337810791.0,1599,1713,39,10,0,0,0,49,got_pizza
31965208.0,1379554337.0,750,205,0,2,0,0,0,27,got_pizza
37793652.0,1373636853.0,16,1094,1,2,0,0,0,93,got_pizza
72885290.0,1338425889.0,3429,626,11,6,0,0,0,86,got_pizza
109127882.0,1302052040.0,2438,1060,0,3,0,1,0,42,got_pizza
87353779.0,1323813827.0,1874,421,0,0,0,0,0,96,got_pizza
49247933.0,1361899245.0,382,180,5,3,0,0,0,43,got_pizza
44391833.0,1366747375.0,451,7186,1,1,0,0,0,32,got_pizza
67040758.0,1344031764.0,27,211,0,14,0,0,0,16,got_pizza
9038836.0,1402025079.0,22,105,1,5,0,0,0,105,got_pizza
44668541.0,1366341520.0,47,4482,4,1,0,0,0,49,got_pizza
64815756.0,1346170329.0,1,1762,1,4,0,0,0,400,got_pizza
84466655.0,1326497216.0,1371,184,10,4,0,0,0,189,got_pizza
43347127.0,1367542556.0,721,379,2,3,0,0,0,38,got_pizza
78840321.0,1332041820.0,202,3728,33,3,0,0,0,115,got_pizza
63250745.0,1347560974.0,259,519,0,0,0,1,0,96,got_pizza
